qty,entrydate,entrytime,entryprice,exitdate,exittime,exitprice
-100,20220906,1006,25043.19952,20220906,1033,25151.15846
100,20220906,1033,25151.15846,20220906,1124,25079.69072
-100,20220906,1124,25079.69072,20220906,1500,25132.76382
-100,20220907,0918,25311.55359,20220907,1500,25287.13542
100,20220908,0921,25081.95529,20220908,1206,24895.25322
-100,20220908,1206,24895.25322,20220908,1312,24919.57208
100,20220908,1312,24919.57208,20220908,1336,24909.70233
-100,20220908,1336,24909.70233,20220908,1500,24816.85163
-100,20220909,1015,24603.18144,20220909,1500,24666.35669
-100,20220912,1021,24584.85401,20220912,1345,24577.875
100,20220912,1345,24577.875,20220912,1500,24575.24756
100,20220913,0921,24502.41716,20220913,1500,24415.79116
-100,20220914,0921,24628.84333,20220914,1400,24159.25783
100,20220914,1400,24159.25783,20220914,1500,24038.72157
-100,20220915,1003,24103.90712,20220915,1042,24174.88109
100,20220915,1042,24174.88109,20220915,1136,24185.31758
-100,20220915,1136,24185.31758,20220915,1500,24155.49374
-100,20220916,0918,24394.37905,20220916,1215,24339.84262
100,20220916,1215,24339.84262,20220916,1500,24524.83139
-100,20220919,0918,24513.16847,20220919,1336,24381.32391
100,20220919,1336,24381.32391,20220919,1500,24468.24389
100,20220920,0918,24165.6799,20220920,1027,24064.46389
-100,20220920,1027,24064.46389,20220920,1500,24054.62324
-100,20220921,0918,24160.42522,20220921,1242,24370.62852
100,20220921,1242,24370.62852,20220921,1303,24312.29631
-100,20220921,1303,24312.29631,20220921,1500,24233.58266
100,20220922,1042,24512.95816,20220922,1345,24524.86147
-100,20220922,1345,24524.86147,20220922,1500,24524.04951
100,20220923,1003,24995.62577,20220923,1500,25254.59792
100,20220926,1009,25803.08889,20220926,1224,25817.74479
-100,20220926,1224,25817.74479,20220926,1354,25833.11806
100,20220926,1354,25833.11806,20220926,1500,25845.67033
100,20220927,0918,25731.41549,20220927,1139,25917.47875
-100,20220927,1139,25917.47875,20220927,1500,26084.66561
100,20220928,1006,26118.86696,20220928,1148,26198.17346
-100,20220928,1148,26198.17346,20220928,1315,26172.76907
100,20220928,1315,26172.76907,20220928,1333,26142.2189
-100,20220928,1333,26142.2189,20220928,1500,26376.49011
100,20220929,0918,26182.12285,20220929,1500,26524.31949
-100,20220930,0918,26597.19479,20220930,1321,25768.08211
100,20220930,1321,25768.08211,20220930,1430,25690.43031
-100,20220930,1430,25690.43031,20220930,1500,25781.83412
-100,20221003,0921,25895.1299,20221003,1021,26036.81867
100,20221003,1021,26036.81867,20221003,1500,26204.07735
100,20221004,0921,25585.26289,20221004,1251,25453.80961
-100,20221004,1251,25453.80961,20221004,1500,25489.94868
100,20221006,0918,25290.65283,20221006,1015,25253.67315
-100,20221006,1015,25253.67315,20221006,1142,25270.71251
100,20221006,1142,25270.71251,20221006,1306,25178.54737
-100,20221006,1306,25178.54737,20221006,1427,25345.33012
100,20221006,1427,25345.33012,20221006,1500,25345.33012
-100,20221007,0918,25571.29469,20221007,1042,25607.21099
100,20221007,1042,25607.21099,20221007,1257,25629.19678
-100,20221007,1257,25629.19678,20221007,1500,25426.56237
-100,20221010,0921,25889.3979,20221010,1342,25496.67523
100,20221010,1342,25496.67523,20221010,1500,25524.1056
-100,20221011,0918,25575.41487,20221011,1251,25618.72421
100,20221011,1251,25618.72421,20221011,1500,25700.3341
100,20221012,0918,25785.15806,20221012,1221,25667.48289
-100,20221012,1221,25667.48289,20221012,1500,25539.52241
100,20221013,1039,25772.86375,20221013,1230,25889.96764
-100,20221013,1230,25889.96764,20221013,1500,25757.29672
-100,20221014,1003,25303.0995,20221014,1048,25385.89737
100,20221014,1048,25385.89737,20221014,1142,25325.30352
-100,20221014,1142,25325.30352,20221014,1239,25260.40318
100,20221014,1239,25260.40318,20221014,1500,25395.01953
100,20221017,0918,25308.86304,20221017,1030,25162.92997
-100,20221017,1030,25162.92997,20221017,1106,25123.82907
100,20221017,1106,25123.82907,20221017,1245,25116.31996
-100,20221017,1245,25116.31996,20221017,1500,25043.19952
-100,20221018,1003,24776.97624,20221018,1500,24766.26834
100,20221019,0921,24651.12495,20221019,1336,24745.09459
-100,20221019,1336,24745.09459,20221019,1500,24775.7792
-100,20221020,0918,24922.11838,20221020,1009,24956.41985
100,20221020,1009,24956.41985,20221020,1500,24904.86342
100,20221021,0918,24731.04983,20221021,1021,24572.74146
-100,20221021,1021,24572.74146,20221021,1351,24487.50709
100,20221021,1351,24487.50709,20221021,1500,24589.11587
100,20221025,0918,24238.19358,20221025,1354,24260.06793
-100,20221025,1354,24260.06793,20221025,1500,24232.43754
100,20221027,0918,24175.11486,20221027,1500,24265.95487
100,20221028,0918,24098.65023,20221028,1024,24129.5273
-100,20221028,1024,24129.5273,20221028,1136,24247.09732
100,20221028,1136,24247.09732,20221028,1500,24332.67635
-100,20221031,1009,24217.53156,20221031,1409,24134.18607
100,20221031,1409,24134.18607,20221031,1500,24132.46794
100,20221101,0918,24024.13946,20221101,1009,23937.93373
-100,20221101,1009,23937.93373,20221101,1248,24071.32816
100,20221101,1248,24071.32816,20221101,1500,24162.2641
100,20221102,1003,24090.98684,20221102,1500,24210.7302
-100,20221103,0918,24321.8757,20221103,1206,24113.6137
100,20221103,1206,24113.6137,20221103,1500,24102.77423
100,20221104,0921,24083.58932,20221104,1115,24212.57674
-100,20221104,1115,24212.57674,20221104,1500,24201.35528
100,20221107,0918,23910.57445,20221107,1012,23942.92008
-100,20221107,1012,23942.92008,20221107,1500,23960.30257
-100,20221109,1042,23843.01757,20221109,1500,23863.50078
-100,20221110,0918,23982.59823,20221110,1236,24081.96538
100,20221110,1236,24081.96538,20221110,1348,24059.91882
-100,20221110,1348,24059.91882,20221110,1500,23985.15798
-100,20221111,1024,23735.97056,20221111,1309,23609.9634
100,20221111,1309,23609.9634,20221111,1500,23637.61643
-100,20221114,0918,23684.33518,20221114,1500,23671.44041
100,20221115,0918,23618.4115,20221115,1027,23640.60605
-100,20221115,1027,23640.60605,20221115,1500,23567.11916
-100,20221116,0918,23559.73453,20221116,1500,23463.79595
-100,20221117,0918,23518.17838,20221117,1136,23514.47316
100,20221117,1136,23514.47316,20221117,1345,23478.31191
-100,20221117,1345,23478.31191,20221117,1500,23485.70073
100,20221118,0918,23484.45975,20221118,1500,23550.33
-100,20221121,0918,23616.73813,20221121,1233,23643.45667
100,20221121,1233,23643.45667,20221121,1500,23607.73389
100,20221122,0918,23576.954,20221122,1500,23562.23257
-100,20221124,1003,23303.09756,20221124,1500,23273.16058
-100,20221125,1003,23039.35121,20221125,1121,23091.32851
100,20221125,1121,23091.32851,20221125,1500,23087.6233
-100,20221128,0921,23163.16131,20221128,1500,23065.39038
100,20221129,0918,23082.45399,20221129,1124,23017.50251
-100,20221129,1124,23017.50251,20221129,1500,23083.01344
100,20221130,0918,23019.30399,20221130,1500,23099.8897
-100,20221201,1003,22951.75656,20221201,1342,23006.88481
100,20221201,1342,23006.88481,20221201,1500,22967.01707
-100,20221202,0918,23073.187,20221202,1233,23138.5071
100,20221202,1233,23138.5071,20221202,1500,23070.49883
-100,20221205,1003,23129.40904,20221205,1500,22988.50575
-100,20221206,0918,22995.95961,20221206,1042,22986.89402
100,20221206,1042,22986.89402,20221206,1500,23024.97519
-100,20221207,0918,23033.51376,20221207,1109,23126.46709
100,20221207,1109,23126.46709,20221207,1224,23092.92825
-100,20221207,1224,23092.92825,20221207,1500,23061.42757
-100,20221208,1009,22977.94118,20221208,1500,22894.74257
100,20221209,0918,22788.38704,20221209,1015,22755.12189
-100,20221209,1015,22755.12189,20221209,1242,22844.66314
100,20221209,1242,22844.66314,20221209,1500,22901.63747
100,20221212,1003,22785.73886,20221212,1500,22819.09365
100,20221213,0918,22732.28416,20221213,1221,22708.6671
-100,20221213,1221,22708.6671,20221213,1500,22710.98792
100,20221214,0918,22642.64584,20221214,1500,22630.93694
-100,20221215,1012,22658.93544,20221215,1339,22732.43919
100,20221215,1339,22732.43919,20221215,1500,22887.2494
100,20221216,1027,23092.50163,20221216,1136,23091.06191
-100,20221216,1136,23091.06191,20221216,1400,23079.60386
100,20221216,1400,23079.60386,20221216,1500,23141.15759
100,20221219,0921,23058.92824,20221219,1500,22980.13253
-100,20221220,0918,23063.4753,20221220,1151,23214.10954
100,20221220,1151,23214.10954,20221220,1239,23148.14815
-100,20221220,1239,23148.14815,20221220,1342,23161.92735
100,20221220,1342,23161.92735,20221220,1500,23088.8227
-100,20221221,1003,22980.95109,20221221,1227,23115.0006
100,20221221,1227,23115.0006,20221221,1500,23366.88818
-100,20221222,1003,23445.66935,20221222,1045,23508.91752
100,20221222,1045,23508.91752,20221222,1327,23545.39493
-100,20221222,1327,23545.39493,20221222,1500,23544.20306
100,20221223,1009,23795.21835,20221223,1500,23935.01166
-100,20221226,1003,23724.2577,20221226,1500,23360.41974
-100,20221227,1006,23553.0202,20221227,1257,23545.11774
100,20221227,1257,23545.11774,20221227,1418,23400.0234
-100,20221227,1418,23400.0234,20221227,1500,23372.67734
100,20221228,1003,23320.94991,20221228,1021,23308.85515
-100,20221228,1021,23308.85515,20221228,1500,23333.90112
-100,20221229,0918,23455.54061,20221229,1500,23228.80372
100,20221230,0918,22996.7793,20221230,1418,23081.54826
-100,20221230,1418,23081.54826,20221230,1500,23055.71182
